2022.01.03 00:46:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:47:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:48:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:49:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:50:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:51:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:52:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:53:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:53:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:55:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:56:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:56:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:57:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:57:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 00:58:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 00:59:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:00:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:01:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:02:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:03:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:04:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:05:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:06:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:07:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:08:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:09:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:10:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:11:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:12:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:13:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:14:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:15:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:16:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:17:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:18:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:19:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:20:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:21:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:22:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:23:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:24:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:25:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:26:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:27:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:27:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:28:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:29:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:30:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:31:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:32:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:33:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:33:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:34:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:35:00;2147483647.00;-10.00;-20.00;2147483647.00
2022.01.03 01:48:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 01:49:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 01:50:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 01:51:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 01:52:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 01:53:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 01:54:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:19:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:20:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:21:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:22:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:23:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:24:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:25:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:26:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:27:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:28:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:29:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:30:00;-10.00;2147483647.00;-20.00;2147483647.00
2022.01.03 03:31:00;-10.00;2147483647.00;-20.00;2147483647.00
